"","Sample","Cluster","Max_Coefficient","Rank"
"set4_10_14991_684_ADH_DCIS_Str","set4_10_14991_684_ADH_DCIS_Str",2,0.18658453089013,4
"set4_10_14993_684_DCIS_Str","set4_10_14993_684_DCIS_Str",2,0.224600824170244,4
"set4_10_14995_684_NL_Str","set4_10_14995_684_NL_Str",1,0.237141477535918,4
"set4_10_14997_684_IBC_Str","set4_10_14997_684_IBC_Str",4,0.245998031327799,4
"set4_10_14999_685_DCIS_Str","set4_10_14999_685_DCIS_Str",2,0.195271672309576,4
"set4_10_15001_685_IBC_Str","set4_10_15001_685_IBC_Str",2,0.192583695867366,4
"set4_10_15003_685_NL_Str","set4_10_15003_685_NL_Str",1,0.232523901989424,4
"set4_10_15005_685_EN_Str","set4_10_15005_685_EN_Str",1,0.249002377286204,4
"set4_10_15014_687_DCIS_1_Str","set4_10_15014_687_DCIS_1_Str",2,0.21442864896496,4
"set4_10_15016_687_DCIS_2_Str","set4_10_15016_687_DCIS_2_Str",2,0.282686596851738,4
"set4_10_15018_687_UDH_Str","set4_10_15018_687_UDH_Str",1,0.247487489211564,4
"set4_10_15020_687_EN_Str","set4_10_15020_687_EN_Str",1,0.249058132398185,4
"set4_10_15022_687_NL_Str","set4_10_15022_687_NL_Str",1,0.266938653358517,4
"set4_10_15026_688_EN_1_Str","set4_10_15026_688_EN_1_Str",1,0.200583407996986,4
"set4_10_14912_676_EN_Str","set4_10_14912_676_EN_Str",1,0.216691708641435,4
"set4_10_14914_676_BBD_2_Str","set4_10_14914_676_BBD_2_Str",1,0.228948512701947,4
"set4_10_14917_676_DCIS_1_Str","set4_10_14917_676_DCIS_1_Str",2,0.173900941110985,4
"set4_10_14919_676_BBD_1_Str","set4_10_14919_676_BBD_1_Str",1,0.224714014840344,4
"set4_10_14921_676_NL_Str","set4_10_14921_676_NL_Str",1,0.230420200495017,4
"set4_10_15008_686_DCIS_Str","set4_10_15008_686_DCIS_Str",2,0.226189884419543,4
"set4_10_15010_686_EN_Str","set4_10_15010_686_EN_Str",1,0.252298724915932,4
"set4_10_15012_686_NL_Str","set4_10_15012_686_NL_Str",1,0.261130772288859,4
"set4_10_15033_689_IBC_Str","set4_10_15033_689_IBC_Str",4,0.276959000832332,4
"set4_10_15035_689_DCIS_1_Str","set4_10_15035_689_DCIS_1_Str",2,0.249044273080313,4
"set4_10_15037_689_NL_Str","set4_10_15037_689_NL_Str",1,0.268084379386246,4
"set4_10_15039_689_DCIS_2_Str","set4_10_15039_689_DCIS_2_Str",2,0.220506035687637,4
"set4_10_15041_689_EN_1_Str","set4_10_15041_689_EN_1_Str",1,0.232116663593247,4
"set4_10_15043_689_EN_2_Str","set4_10_15043_689_EN_2_Str",1,0.219025652054564,4
"set4_10_15053_690_EN_2_Str","set4_10_15053_690_EN_2_Str",1,0.278731392591192,4
"set4_10_15063_691_EN_2_Str","set4_10_15063_691_EN_2_Str",1,0.249498951008867,4
"set4_10_14965_681_ADH_2_Str","set4_10_14965_681_ADH_2_Str",1,0.23000057564927,4
"set4_10_15024_688_IBC_Str","set4_10_15024_688_IBC_Str",2,0.289800593508948,4
"set4_10_15028_688_NL_Str","set4_10_15028_688_NL_Str",1,0.263907317161696,4
"set4_10_15030_688_EN_4_Str","set4_10_15030_688_EN_4_Str",1,0.261333289921607,4
"set4_10_15107_688_EN_5_Str","set4_10_15107_688_EN_5_Str",1,0.279691630961799,4
"set4_10_15045_690_NL_Str","set4_10_15045_690_NL_Str",1,0.216082716095396,4
"set4_10_15047_690_EN_1_Str","set4_10_15047_690_EN_1_Str",1,0.213100307731192,4
"set4_10_15049_690_IBC_Str","set4_10_15049_690_IBC_Str",4,0.274995562212136,4
"set4_10_15051_690_DCIS_Str","set4_10_15051_690_DCIS_Str",2,0.213397821836361,4
"set4_10_15055_690_i_DCIS_Str","set4_10_15055_690_i_DCIS_Str",2,0.268463841921096,4
"set4_10_15057_691_IBC_Str","set4_10_15057_691_IBC_Str",4,0.255730929576733,4
"set4_10_15059_691_EN_1_Str","set4_10_15059_691_EN_1_Str",1,0.211884175376389,4
"set4_10_15061_691_DCIS_Str","set4_10_15061_691_DCIS_Str",1,0.212715715161371,4
"set4_10_15065_692_IBC_Str","set4_10_15065_692_IBC_Str",4,0.201474364369378,4
"set4_10_15067_692_DCIS_Str","set4_10_15067_692_DCIS_Str",2,0.258711616546665,4
"set4_10_15069_692_NL_Str","set4_10_15069_692_NL_Str",2,0.220715125547686,4
"set4_10_15586_744_IBC_Str","set4_10_15586_744_IBC_Str",4,0.249777282931365,4
"set4_10_15588_744_inF.NL_Str","set4_10_15588_744_inF.NL_Str",2,0.241865775919625,4
"set4_10_15590_744_DCIS_Str","set4_10_15590_744_DCIS_Str",2,0.167679091733512,4
"set4_10_15592_745_CCC_Str","set4_10_15592_745_CCC_Str",1,0.225607656616809,4
"set4_10_15594_745_BBD_Str","set4_10_15594_745_BBD_Str",1,0.254247247950487,4
"set4_10_15596_745_IP_Str","set4_10_15596_745_IP_Str",2,0.182738089742376,4
"set4_10_15599_746_DCIS_Str","set4_10_15599_746_DCIS_Str",2,0.268344024923781,4
"set4_10_15601_746_NL_Str","set4_10_15601_746_NL_Str",2,0.212158522787561,4
"set4_10_15603_747_IBC_Str","set4_10_15603_747_IBC_Str",4,0.32046078440565,4
"set4_10_15605_747_NL_Str","set4_10_15605_747_NL_Str",1,0.204346065958789,4
"set4_10_15607_747_ADH_Str","set4_10_15607_747_ADH_Str",1,0.253361142521644,4
"set4_10_15609_747_AM_Str","set4_10_15609_747_AM_Str",1,0.23577238786428,4
"set4_10_15611_748_AM_Str","set4_10_15611_748_AM_Str",1,0.233708190345561,4
"set4_10_15613_748_DCIS_Str","set4_10_15613_748_DCIS_Str",2,0.196765876896586,4
"set4_10_15615_748_IBC_Str","set4_10_15615_748_IBC_Str",4,0.254259844190672,4
"set4_10_15619_749_IBC_Str","set4_10_15619_749_IBC_Str",4,0.228778006432813,4
"set4_10_15620_749_DCIS_Str","set4_10_15620_749_DCIS_Str",4,0.189588909792462,4
"set4_10_15621_749_LVI_Str","set4_10_15621_749_LVI_Str",4,0.261688025168281,4
"set4_10_15623_750_NL_Str","set4_10_15623_750_NL_Str",1,0.233407014072645,4
"set4_10_15625_750_IBC_Str","set4_10_15625_750_IBC_Str",4,0.248212183200609,4
"set4_10_15627_750_DCIS_Str","set4_10_15627_750_DCIS_Str",4,0.223380177088247,4
"set4_10_15629_751_NL_Str","set4_10_15629_751_NL_Str",1,0.254551232522918,4
"set4_10_15631_751_IBC_Str","set4_10_15631_751_IBC_Str",4,0.24199104630042,4
"set4_10_15633_751_ADH_Str","set4_10_15633_751_ADH_Str",1,0.258506627280431,4
"set4_10_15635_751_CCC_Str","set4_10_15635_751_CCC_Str",1,0.278303242457969,4
"set4_10_15637_752_IBC_Str","set4_10_15637_752_IBC_Str",2,0.23161276389493,4
"set4_10_15641_752_DCIS_Str","set4_10_15641_752_DCIS_Str",1,0.240644398175732,4
"set4_10_15642_752_NL_Str","set4_10_15642_752_NL_Str",1,0.240002090331694,4
"set4_10_15643_752_BBD_Str","set4_10_15643_752_BBD_Str",1,0.246324858611555,4
"set4_10_15645_753_DCIS_Str","set4_10_15645_753_DCIS_Str",4,0.221177445309417,4
"set4_10_15648_753_NL_Str","set4_10_15648_753_NL_Str",1,0.260529620002895,4
"set4_10_15650_754_IBC_Str","set4_10_15650_754_IBC_Str",4,0.286923422777651,4
"set4_10_15652_754_ADH_Str","set4_10_15652_754_ADH_Str",4,0.194893815749305,4
"set4_10_15654_754_EN_1_Str","set4_10_15654_754_EN_1_Str",1,0.187085292990006,4
"set4_10_15656_754_DCIS_Str","set4_10_15656_754_DCIS_Str",4,0.273179296790757,4
"set4_10_15658_754_EN_2_Str","set4_10_15658_754_EN_2_Str",1,0.190106933357067,4
"set4_10_15660_755_EN_Str","set4_10_15660_755_EN_Str",1,0.249640559143882,4
"set4_10_15662_755_DCIS_inf_1_Str","set4_10_15662_755_DCIS_inf_1_Str",2,0.267784815886059,4
"set4_10_15664_755_IBC_Str","set4_10_15664_755_IBC_Str",2,0.268369980512681,4
"set4_10_15666_755_DCIS_inf_2_Str","set4_10_15666_755_DCIS_inf_2_Str",2,0.245747542739083,4
"set4_10_15668_755_NL_Str","set4_10_15668_755_NL_Str",1,0.258695449147036,4
"set4_10_15670_756_NL_Str","set4_10_15670_756_NL_Str",1,0.210650029947243,4
"set4_10_15672_756_EN_1_Str","set4_10_15672_756_EN_1_Str",1,0.27442957255494,4
"set4_10_15674_756_IBC_Str","set4_10_15674_756_IBC_Str",2,0.246582195129574,4
"set4_10_15676_756_UDH_1_Str","set4_10_15676_756_UDH_1_Str",1,0.18472417134099,4
"set4_10_15678_756_EN_2_Str","set4_10_15678_756_EN_2_Str",1,0.236628911456999,4
"set4_10_15680_756_UDH_2_Str","set4_10_15680_756_UDH_2_Str",1,0.222800105964159,4
"set4_10_15682_757_DCIS_Str","set4_10_15682_757_DCIS_Str",2,0.191632263877733,4
"set4_10_15684_757_IBC_Str","set4_10_15684_757_IBC_Str",4,0.227558994658281,4
"set4_10_15686_757_NL_Str","set4_10_15686_757_NL_Str",1,0.240923550947956,4
"set4_10_15688_757_UDH_Str","set4_10_15688_757_UDH_Str",1,0.266769883935666,4
"set4_10_15690_757_CCC_Str","set4_10_15690_757_CCC_Str",1,0.262549981079352,4
"set4_10_15692_757_EN_Str","set4_10_15692_757_EN_Str",1,0.23401510181895,4
"set4_10_15694_758_DCIS_1_Str","set4_10_15694_758_DCIS_1_Str",2,0.190763801953156,4
"set4_10_15696_758_IBC_1_Str","set4_10_15696_758_IBC_1_Str",2,0.236430353137073,4
"set4_10_15698_758_NL_Str","set4_10_15698_758_NL_Str",1,0.201392595945259,4
"set4_10_15704_758_EN_Str","set4_10_15704_758_EN_Str",1,0.208961585550392,4
"set4_10_15710_760_UDH_Str","set4_10_15710_760_UDH_Str",1,0.197313945653007,4
"set4_10_15714_760_IBC_Str","set4_10_15714_760_IBC_Str",2,0.247934114723991,4
"set4_10_15716_760_EN_1_Str","set4_10_15716_760_EN_1_Str",1,0.204744493647179,4
"set4_10_15718_760_NL_Str","set4_10_15718_760_NL_Str",1,0.200037415221512,4
"set4_10_15734_762_DCIS_2_Str","set4_10_15734_762_DCIS_2_Str",2,0.239102729820122,4
"set4_10_15700_758_DCIS_2_Str","set4_10_15700_758_DCIS_2_Str",1,0.17989043093547,4
"set4_10_15702_758_IBC_2_Str","set4_10_15702_758_IBC_2_Str",4,0.20602799413056,4
"set4_10_15706_759_DCIS_Str","set4_10_15706_759_DCIS_Str",4,0.17891754443765,4
"set4_10_15708_759_IBC_Str","set4_10_15708_759_IBC_Str",4,0.268455050965385,4
"set4_10_15712_760_EN_2_Str","set4_10_15712_760_EN_2_Str",1,0.220479137203985,4
"set4_10_15720_761_IBC_Str","set4_10_15720_761_IBC_Str",2,0.226490278905161,4
"set4_10_15722_761_DCIS_Str","set4_10_15722_761_DCIS_Str",2,0.218377049681216,4
"set4_10_15724_761_EN_1_Str","set4_10_15724_761_EN_1_Str",1,0.252135319518319,4
"set4_10_15726_761_ADH_Str","set4_10_15726_761_ADH_Str",1,0.249134553421128,4
"set4_10_15730_762_IBC_Str","set4_10_15730_762_IBC_Str",4,0.23984452684855,4
"set4_10_15732_762_DCIS_1_Str","set4_10_15732_762_DCIS_1_Str",4,0.204843245103768,4
"set4_10_15736_763_IBC_Str","set4_10_15736_763_IBC_Str",2,0.218999180378256,4
"set4_10_15738_763_ADH_Str","set4_10_15738_763_ADH_Str",4,0.178856541965055,4
"set4_10_15740_763_NL_1_Str","set4_10_15740_763_NL_1_Str",1,0.213655422317188,4
"set4_10_15742_763_EN_Str","set4_10_15742_763_EN_Str",1,0.193013210094397,4
"set4_10_15746_764_IBC_Str","set4_10_15746_764_IBC_Str",2,0.232061326610197,4
"set4_10_15748_764_DCIS_1_Str","set4_10_15748_764_DCIS_1_Str",2,0.238121869852364,4
"set4_10_15750_764_LVI_Str","set4_10_15750_764_LVI_Str",2,0.200998683023366,4
"set4_10_15752_764_DCIS_2_Str","set4_10_15752_764_DCIS_2_Str",2,0.223965383147243,4
"set4_10_15754_764_EN_Str","set4_10_15754_764_EN_Str",1,0.266586271609945,4
"set4_10_15756_764_NL_Str","set4_10_15756_764_NL_Str",1,0.238356135276512,4
"set4_10_15758_765_IBC_Str","set4_10_15758_765_IBC_Str",4,0.266180583011827,4
"set4_10_15760_765_DCIS_Str","set4_10_15760_765_DCIS_Str",4,0.168959509578647,4
"set4_10_15762_765_EN_1_Str","set4_10_15762_765_EN_1_Str",1,0.219848543604355,4
"set4_10_15766_765_NL_Str","set4_10_15766_765_NL_Str",1,0.224791139722292,4
"set4_10_15768_766_NL_Str","set4_10_15768_766_NL_Str",1,0.244250994457715,4
"set4_10_15770_766_inf_NL_Str","set4_10_15770_766_inf_NL_Str",2,0.258702056213163,4
"set4_10_15772_766_IBC_Str","set4_10_15772_766_IBC_Str",2,0.245760953312341,4
"set4_10_15774_766_AM_Str","set4_10_15774_766_AM_Str",1,0.249094441377214,4
"set4_10_15776_766_EN_Str","set4_10_15776_766_EN_Str",1,0.251842114969283,4
"set4_10_15778_767_IBC_Str","set4_10_15778_767_IBC_Str",4,0.213948853401528,4
"set4_10_15780_767_DCIS_Str","set4_10_15780_767_DCIS_Str",2,0.182955445118622,4
"set4_10_15782_767_AM_2_Str","set4_10_15782_767_AM_2_Str",1,0.24679204289291,4
"set4_10_15784_767_ADH_Str","set4_10_15784_767_ADH_Str",1,0.264502362943848,4
"set4_10_15788_767_NL_Str","set4_10_15788_767_NL_Str",1,0.249046848784511,4
"set4_10_15790_768_IBC_Str","set4_10_15790_768_IBC_Str",2,0.282177773261646,4
"set4_10_15792_768_NL_Str","set4_10_15792_768_NL_Str",1,0.254769292516841,4
"set4_10_15796_768_EN_2_Str","set4_10_15796_768_EN_2_Str",1,0.286595266567939,4
"set4_10_15798_768_EN_3_Str","set4_10_15798_768_EN_3_Str",1,0.227425505955785,4
"set4_10_15800_769_IBC_Str","set4_10_15800_769_IBC_Str",2,0.244952301515812,4
"set4_10_15802_769_DCIS_1_Str","set4_10_15802_769_DCIS_1_Str",2,0.233595785666911,4
"set4_10_15806_769_EN_1_Str","set4_10_15806_769_EN_1_Str",1,0.236118787110913,4
"set4_10_15810_769_NL_Str","set4_10_15810_769_NL_Str",1,0.252745999552381,4
"set4_10_15812_769_EN_4_Str","set4_10_15812_769_EN_4_Str",1,0.259843563977503,4
"set4_10_15818_769_AM_Str","set4_10_15818_769_AM_Str",1,0.217801242649918,4
"set4_10_15786_767_AM_1_Str","set4_10_15786_767_AM_1_Str",1,0.251733439539456,4
"set4_10_15794_768_EN_1_Str","set4_10_15794_768_EN_1_Str",1,0.224381968810911,4
"set4_10_15804_769_DCIS_2_Str","set4_10_15804_769_DCIS_2_Str",2,0.26340094090887,4
"set4_10_15808_769_EN_3_Str","set4_10_15808_769_EN_3_Str",1,0.264938829394242,4
"set4_10_15816_769_EN_6_Str","set4_10_15816_769_EN_6_Str",1,0.267794513011677,4
"set4_10_15820_770_DCIS_Str","set4_10_15820_770_DCIS_Str",2,0.240096075837679,4
"set4_10_15822_770_IBC_Str","set4_10_15822_770_IBC_Str",4,0.275371338054433,4
"set4_10_15824_770_EN_1_Str","set4_10_15824_770_EN_1_Str",1,0.267329427322418,4
"set4_10_15826_770_NL_Str","set4_10_15826_770_NL_Str",1,0.248282367250555,4
"set4_10_15830_771_EN_4_Str","set4_10_15830_771_EN_4_Str",1,0.27126436954887,4
"set4_10_15836_771_DCIS_3_Str","set4_10_15836_771_DCIS_3_Str",2,0.201473973867268,4
"set4_10_15832_771_NL_Str","set4_10_15832_771_NL_Str",1,0.262852543928439,4
"set4_10_15834_771_EN_2_Str","set4_10_15834_771_EN_2_Str",1,0.20417854464575,4
"set4_10_15840_771_DCIS_1_Str","set4_10_15840_771_DCIS_1_Str",4,0.214056262936343,4
"set4_10_15844_771_IBC_Str","set4_10_15844_771_IBC_Str",4,0.226747540136348,4
"set4_10_15728_761_EN_2_Str","set4_10_15728_761_EN_2_Str",1,0.228603536425244,4
"set4_10_15744_763_NL_2_Str","set4_10_15744_763_NL_2_Str",1,0.205832641524606,4
"set4_10_15764_765_EN_2_Str","set4_10_15764_765_EN_2_Str",1,0.180253978132659,4
"set4_10_15814_769_EN_5_Str","set4_10_15814_769_EN_5_Str",1,0.276873442076395,4
"set4_10_15828_771_EN_3_Str","set4_10_15828_771_EN_3_Str",1,0.232700319798708,4
"set4_10_15838_771_EN_1_Str","set4_10_15838_771_EN_1_Str",4,0.204602741556449,4
"set4_10_15842_771_DCIS_2_Str","set4_10_15842_771_DCIS_2_Str",2,0.229264773819095,4
"set4_10_15846_772_IBC_Str","set4_10_15846_772_IBC_Str",4,0.232169657497951,4
"set4_10_15848_772_DCIS_1_Str","set4_10_15848_772_DCIS_1_Str",4,0.191615739832685,4
"set4_10_15850_772_DCIS_2_Str","set4_10_15850_772_DCIS_2_Str",4,0.176291831057194,4
"set4_10_15852_772_EN_1_Str","set4_10_15852_772_EN_1_Str",1,0.222922003620817,4
"set4_10_15854_772_EN_2_Str","set4_10_15854_772_EN_2_Str",1,0.22711605570727,4
"set4_10_15856_772_EN_3_Str","set4_10_15856_772_EN_3_Str",1,0.201218542264373,4
"set4_10_15858_772_EN_4_Str","set4_10_15858_772_EN_4_Str",1,0.194797655727323,4
"set4_10_15860_772_NL_Str","set4_10_15860_772_NL_Str",1,0.240749988498322,4
"set1_3_11771_354_EN_S_S2_R1_0011","set1_3_11771_354_EN_S_S2_R1_001",5,0.190226803156749,5
"set1_3_11773_354_IDC_S_S4_R1_0011","set1_3_11773_354_IDC_S_S4_R1_001",2,0.181258508449347,5
"set1_3_11775_354_RS1_S_center_S6_R1_0011","set1_3_11775_354_RS1_S_center_S6_R1_001",3,0.157929222905349,5
"set1_3_11777_354_RS1_S_peripheral_S8_R1_0011","set1_3_11777_354_RS1_S_peripheral_S8_R1_001",5,0.186511026243829,5
"set1_3_11779_354_RS2_S_center_S10_R1_0011","set1_3_11779_354_RS2_S_center_S10_R1_001",3,0.150410808876158,5
"set1_3_11781_354_RS2_S_peripheral_S12_R1_0011","set1_3_11781_354_RS2_S_peripheral_S12_R1_001",5,0.149466788360045,5
"set1_3_11783_354_NL_S_S14_R1_0011","set1_3_11783_354_NL_S_S14_R1_001",5,0.164339707502821,5
"set1_3_11785_355_RS1_S_center_S16_R1_0011","set1_3_11785_355_RS1_S_center_S16_R1_001",3,0.187943977981999,5
"set1_3_11787_355_RS1_S_peripheral_S18_R1_0011","set1_3_11787_355_RS1_S_peripheral_S18_R1_001",3,0.161077493143035,5
"set1_3_11790_355_RS2_S_center_S21_R1_0011","set1_3_11790_355_RS2_S_center_S21_R1_001",3,0.182778362244093,5
"set1_3_11792_355_RS2_S_peripheral_S23_R1_0011","set1_3_11792_355_RS2_S_peripheral_S23_R1_001",3,0.163374710259832,5
"set1_3_11795_355_NL_S_S26_R1_0011","set1_3_11795_355_NL_S_S26_R1_001",5,0.197174973088302,5
"set1_3_11797_355_RS3_S_center_S28_R1_0011","set1_3_11797_355_RS3_S_center_S28_R1_001",3,0.163822496247618,5
"set1_3_11799_355_RS3_S_peripheral_S30_R1_0011","set1_3_11799_355_RS3_S_peripheral_S30_R1_001",5,0.168589969856474,5
"set1_3_11803_356_RS1_S_center_S33_R1_0011","set1_3_11803_356_RS1_S_center_S33_R1_001",3,0.158347713601525,5
"set1_3_11805_356_RS1_S_peripheral_S35_R1_0011","set1_3_11805_356_RS1_S_peripheral_S35_R1_001",3,0.157492675497426,5
"set1_3_11807_357_NL_S_S41_R1_0011","set1_3_11807_357_NL_S_S41_R1_001",5,0.150399206428871,5
"set1_3_11809_357_RS1_S_center_S33_R1_0011","set1_3_11809_357_RS1_S_center_S33_R1_001",3,0.158707962550694,5
"set1_3_11811_357_RS1_S_peripheral_S42_R1_0011","set1_3_11811_357_RS1_S_peripheral_S42_R1_001",5,0.133600659408514,5
"set1_3_11814_358_NL_S_S37_R1_0011","set1_3_11814_358_NL_S_S37_R1_001",3,0.168587070968436,5
"set1_3_11816_358_EN_S_S39_R1_0011","set1_3_11816_358_EN_S_S39_R1_001",3,0.176676493370058,5
"set1_3_11818_358_RS1_S_center_S41_R1_0011","set1_3_11818_358_RS1_S_center_S41_R1_001",3,0.165272817744578,5
"set1_3_11820_358_RS1_S_peripheral_S43_R1_0011","set1_3_11820_358_RS1_S_peripheral_S43_R1_001",3,0.157152015959098,5
"set1_3_11822_358_IBC_S_S45_R1_0011","set1_3_11822_358_IBC_S_S45_R1_001",1,0.172345715099422,5
"set1_3_11824_358_RS2_S_center_S47_R1_0011","set1_3_11824_358_RS2_S_center_S47_R1_001",3,0.180747391859968,5
"set1_3_11826_358_RS2_S_peripheral_S49_R1_0011","set1_3_11826_358_RS2_S_peripheral_S49_R1_001",5,0.174546487385541,5
"set1_3_11828_359_RS1_S_center_S51_R1_0011","set1_3_11828_359_RS1_S_center_S51_R1_001",3,0.16370223230024,5
"set1_3_11830_359_RS1_S_peripheral_S53_R1_0011","set1_3_11830_359_RS1_S_peripheral_S53_R1_001",5,0.125470538336246,5
"set1_3_11834_359_RS2_S_center_S56_R1_0011","set1_3_11834_359_RS2_S_center_S56_R1_001",3,0.164898210783198,5
"set1_3_11836_359_RS2_S_peripheral_S58_R1_0011","set1_3_11836_359_RS2_S_peripheral_S58_R1_001",5,0.170512643507512,5
"set1_3_11839_360_RS1_S_center_S43_R1_0011","set1_3_11839_360_RS1_S_center_S43_R1_001",3,0.146971475736616,5
"set1_3_11841_360_RS1_S_peripheral_S36_R1_0011","set1_3_11841_360_RS1_S_peripheral_S36_R1_001",5,0.130776943838588,5
"set1_3_11843_360_NL_S_S53_R1_0011","set1_3_11843_360_NL_S_S53_R1_001",5,0.147561032538074,5
"set1_3_11845_361_RS1_S_center_S31_R1_0011","set1_3_11845_361_RS1_S_center_S31_R1_001",3,0.135064541351049,5
"set1_3_11847_361_RS1_S_peripheral_S35_R1_0011","set1_3_11847_361_RS1_S_peripheral_S35_R1_001",1,0.132013463477991,5
"set1_3_11849_361_RS2_S_center_S20_R1_0011","set1_3_11849_361_RS2_S_center_S20_R1_001",3,0.136279170508201,5
"set1_3_11851_361_RS2_S_peripheral_S45_R1_0011","set1_3_11851_361_RS2_S_peripheral_S45_R1_001",5,0.123002889910377,5
"set1_3_11853_361_RS4_S_center_S29_R1_0011","set1_3_11853_361_RS4_S_center_S29_R1_001",1,0.163871698678153,5
"set1_3_11855_361_RS4_S_peripheral_S25_R1_0011","set1_3_11855_361_RS4_S_peripheral_S25_R1_001",5,0.140490279018713,5
"set1_3_11857_361_RS3_S_center_S26_R1_0011","set1_3_11857_361_RS3_S_center_S26_R1_001",3,0.149823306283445,5
"set1_3_11859_361_RS3_S_peripheral_S54_R1_0011","set1_3_11859_361_RS3_S_peripheral_S54_R1_001",5,0.133324955284125,5
"set1_3_11863_362_RS1_S_center_S28_R1_0011","set1_3_11863_362_RS1_S_center_S28_R1_001",3,0.144605706111423,5
"set1_3_11865_362_RS1_S_peripheral_S40_R1_0011","set1_3_11865_362_RS1_S_peripheral_S40_R1_001",5,0.130559469477011,5
"set1_3_11868_363_RS1_S_center_S27_R1_0011","set1_3_11868_363_RS1_S_center_S27_R1_001",3,0.157997810767329,5
"set1_3_11870_363_RS1_S_peripheral_S46_R1_0011","set1_3_11870_363_RS1_S_peripheral_S46_R1_001",3,0.13025460855136,5
"set1_3_11872_363_NL_S_S57_R1_0011","set1_3_11872_363_NL_S_S57_R1_001",5,0.134342166764129,5
"set1_3_11875_364_RS1_S_center_S52_R1_0011","set1_3_11875_364_RS1_S_center_S52_R1_001",3,0.131772531006636,5
"set1_3_11877_364_RS1_S_peripheral_S56_R1_0011","set1_3_11877_364_RS1_S_peripheral_S56_R1_001",5,0.131359686739916,5
"set1_3_11881_364_RS2_S_center_S37_R1_0011","set1_3_11881_364_RS2_S_center_S37_R1_001",3,0.155434390922412,5
"set1_3_13814_552_IBC_Str_11","set1_3_13814_552_IBC_Str_1",3,0.190310195588906,5
"set1_3_13829_551_DCIS_Str1","set1_3_13829_551_DCIS_Str",3,0.199532762212584,5
"set1_3_13831_550_ADH_Str_11","set1_3_13831_550_ADH_Str_1",3,0.176873224285534,5
"set1_3_13837_550_DCIS_Str_11","set1_3_13837_550_DCIS_Str_1",3,0.180697818325825,5
"set1_3_13841_549_DCIS_Str1","set1_3_13841_549_DCIS_Str",3,0.176153736479849,5
"set1_3_13843_549_IBC_Str1","set1_3_13843_549_IBC_Str",3,0.169158592055521,5
"set1_3_13845_549_IN_Str1","set1_3_13845_549_IN_Str",4,0.17042183060628,5
"set1_3_13849_550_DCIS_Str_21","set1_3_13849_550_DCIS_Str_2",3,0.186260419319786,5
"set1_3_13855_549_NL_Str1","set1_3_13855_549_NL_Str",3,0.148186452098819,5
"set1_3_13859_548_DCIS_Str1","set1_3_13859_548_DCIS_Str",3,0.186552024472879,5
"set1_3_13861_548_IBC_Str1","set1_3_13861_548_IBC_Str",3,0.187876616043227,5
"set1_3_13863_547_NL_Str1","set1_3_13863_547_NL_Str",3,0.155136874377577,5
"set1_3_13865_547_CCC_Str_11","set1_3_13865_547_CCC_Str_1",4,0.179880419743772,5
"set1_3_13867_547_CCH_Str_11","set1_3_13867_547_CCH_Str_1",5,0.185286031464005,5
"set1_3_13869_547_IBC_Str_11","set1_3_13869_547_IBC_Str_1",3,0.216951119725315,5
"set1_3_13871_547_DCIS_Str1","set1_3_13871_547_DCIS_Str",3,0.208381304027633,5
"set1_3_13873_547_CCC_Str_21","set1_3_13873_547_CCC_Str_2",5,0.180999545118296,5
"set1_3_13877_547_CCC_Str_31","set1_3_13877_547_CCC_Str_3",3,0.188595667336524,5
"set1_3_13879_547_IBC_Str_21","set1_3_13879_547_IBC_Str_2",3,0.20024777655662,5
"set1_3_13881_547_NL_Str1","set1_3_13881_547_NL_Str",3,0.197387078828687,5
"set1_3_13883_546_NL_Str1","set1_3_13883_546_NL_Str",3,0.160537407688923,5
"set1_3_13885_546_ALH_Str1","set1_3_13885_546_ALH_Str",3,0.185550262403825,5
"set1_3_13887_546_IBC_Str1","set1_3_13887_546_IBC_Str",4,0.196856396887016,5
"set1_3_13889_546_LIN_Str1","set1_3_13889_546_LIN_Str",4,0.16531072365017,5
"set1_3_13891_546_CCH_Str1","set1_3_13891_546_CCH_Str",3,0.167669939807043,5
"set1_3_13893_546_HIN_Str1","set1_3_13893_546_HIN_Str",4,0.239332599138589,5
"set1_3_13895_546_MIN_Str1","set1_3_13895_546_MIN_Str",4,0.226856734612535,5
"set1_3_13897_545_CCC_Str_11","set1_3_13897_545_CCC_Str_1",3,0.185665122453171,5
"set1_3_13899_545_ADH_Str1","set1_3_13899_545_ADH_Str",3,0.17922728384394,5
"set1_3_13901_545_UDH_Str_11","set1_3_13901_545_UDH_Str_1",3,0.186965840462229,5
"set1_3_13903_545_AM_Str_11","set1_3_13903_545_AM_Str_1",3,0.215119055862624,5
"set1_3_13905_545_IBC_Str1","set1_3_13905_545_IBC_Str",3,0.239909598536811,5
"set1_3_13907_545_DCIS_Str_11","set1_3_13907_545_DCIS_Str_1",3,0.207006287069377,5
"set1_3_13909_545_CCC_Str_21","set1_3_13909_545_CCC_Str_2",3,0.194458455870788,5
"set1_3_13917_545_DCIS_Str_21","set1_3_13917_545_DCIS_Str_2",3,0.240185112500315,5
