ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0007611,learning or memory,165,0.607924632457481,1.6483061289177212,6.567761993406143e-5,0.003541807014060015,0.0026498114957172842,1955,"tags=24%, list=9%, signal=22%",EGR1/MME/NTRK2/PTN/FOS/NTF4/MAPT/KIT/SCN2A/CLSTN2/CAMK2N1/PLK2/PTPRZ1/RAPGEF3/NRXN2/NLGN4X/PJA2/DLG4/PLCB1/ABCC8/PRNP/SERPINF1/TSC1/TREM2/GATM/NF1/MEF2C/INSR/GRIN2B/NRXN3/NEDD9/NFATC4/NRXN1/PIAS1/HTR2A/KCNK2/MAP1A/S100B/CPEB3/KAT2A,0.5384340963099162
GO:1901989,positive regulation of cell cycle phase transition,95,-0.739919411856903,-1.6457234645636196,4.125743207733088e-5,0.0023997090671836097,0.0017953481506353985,1416,"tags=35%, list=6%, signal=33%",MTBP/TFDP1/NSMCE2/RDX/PKP3/CPSF3/CDC25C/CDK4/FBXO5/CDC25B/RRM1/CDC7/CDC25A/ESPL1/ANAPC11/RCC2/EIF4G1/SKA3/STIL/CCNE2/CCNE1/SKA1/CCNB1/EZH2/DTL/CDC6/PLK1/DLGAP5/CDK1/CDC20/UBE2C/RRM2/BIRC5,0.557332238758646
GO:0086003,cardiac muscle cell contraction,81,0.6660954392791577,1.6448192463910065,0.0019808205294346536,0.04987503558972594,0.03731412867226455,2212,"tags=28%, list=10%, signal=26%",SCN4B/KCND3/CAV1/CACNA2D1/NEDD4L/SCN2A/NOS1AP/CACNA1C/SCN3A/GPD1L/GSN/ANK2/GJA1/KCNJ2/SCN2B/PDE4B/STC1/RNF207/AKAP9/KCNJ8/CACNA1D/MYH7B/KCNJ3,0.4317076958033464
GO:0000076,DNA replication checkpoint signaling,26,-0.882772212121962,-1.644485464299139,1.1129740608209304e-4,0.005664342360790523,0.00423779145608942,1536,"tags=58%, list=7%, signal=54%",RFC3/RFC5/ORC1/DNA2/CDC7/TIMELESS/DBF4/RFC2/DONSON/RFC4/CDT1/TICRR/CDC45/CDC6/CLSPN,0.5384340963099162
GO:0044843,cell cycle G1/S phase transition,227,-0.673950336947428,-1.642760278616361,4.5992329562021415e-6,3.4359223818673427e-4,2.5705936516929955e-4,1563,"tags=27%, list=7%, signal=26%",PSMB7/GSPT1/CDK2AP2/CDK2/CDKN2C/MTBP/TFDP1/PSMA3/RBL1/PSMA2/TMEM14B/TMSB4X/BCAT1/RDX/PKP3/RBX1/PSMB6/PSMA5/CPSF3/RFWD3/SKP2/PSMB1/ACTB/CDK4/PSMB3/PSMA1/CDKN2D/PSMB5/RRM1/SMARCA4/CDC7/CDC25A/TCF3/RCC1/DBF4/ACTL6A/SMARCC1/CDKN2B/CCNF/PSMA4/EIF4G1/STIL/CCNE2/E2F3/EIF4EBP1/PSMB2/CCNE1/CCNB1/INHBA/EZH2/CDKN2A/PSMB4/PRKDC/CDC6/E2F1/CCNA2/CDKN3/KIF14/CCNB2/CDK1/PSMA7/RRM2,0.610526878385931
GO:0007616,long-term memory,27,0.8302890599201722,1.642726285897103,0.003349946223666396,0.06976627135374798,0.05219580488508242,2314,"tags=33%, list=10%, signal=30%",EGR1/NTF4/CAMK2N1/PJA2/PRNP/NFATC4/CPEB3/KAT2A/DRD2,0.4317076958033464
GO:0032204,regulation of telomere maintenance,104,-0.7252815334974019,-1.6420774759050094,3.49121569930276e-5,0.0020720978443967866,0.0015502450208430734,2611,"tags=32%, list=12%, signal=28%",RUVBL2/NABP2/UPF1/SRC/CCT2/NAT10/HNRNPC/TFPT/NVL/CCT7/XRCC5/NBN/NSMCE2/PTGES3/GNL3L/TCP1/CCT8/HNRNPU/HNRNPA2B1/CCT6A/SMC6/SMG5/HSP90AA1/RUVBL1/ACTL6A/DKC1/UCHL5/PIF1/CCT5/AURKB/PARP1/CCT3/NEK2,0.557332238758646
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,52,0.7191508162567822,1.6419844526421359,0.002760716701041905,0.062022610877972915,0.046402366545222416,2357,"tags=23%, list=10%, signal=21%",ERBB4/NRG1/KIT/FGF10/IL4R/FGF7/HES1/NEDD9/CSF1R/IL10RA/PIBF1/THBS4,0.4317076958033464
GO:0043616,keratinocyte proliferation,37,0.7463801604533692,1.6402056298785208,0.009904926724851588,0.14387748964504754,0.10764229234482263,1713,"tags=32%, list=8%, signal=30%",AREG/ZFP36/FGF10/KLF9/NFKBIZ/FGF7/ZFP36L1/SNAI2/PRKD1/EREG/FGFR2/CDH13,0.3807304007227924
GO:0051382,kinetochore assembly,30,-0.8802436518160731,-1.6398468505908543,1.273041401914684e-4,0.006282652203509861,0.004700381462447425,1753,"tags=53%, list=8%, signal=49%",CENPH/KNTC1/NASP/CENPI/CENPK/OIP5/CENPX/MIS18A/CENPO/CENPN/CENPW/CENPE/CENPA/DLGAP5/HJURP/CENPF,0.5188480777437918
GO:0061614,miRNA transcription,74,0.6784390465684136,1.6362495010674214,0.0015464935374076751,0.043266582289621484,0.03236999833031958,630,"tags=16%, list=3%, signal=16%",ESR1/EGR1/NGFR/FOS/FOXA1/GATA3/JUN/AR/FGF2/MYB/BMP4/NR3C1,0.45505986738722953
