ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0050802,"circadian sleep/wake cycle, sleep",19,-0.786750146368304,-1.600459262220803,0.00819810601692776,0.1278001427843749,0.08294117782588858,3915,"tags=37%, list=14%, signal=32%",ADRB1/ADA/PTGDS/FXR1/PARP1/PLN/ADORA1,0.3807304007227924
GO:0050765,negative regulation of phagocytosis,18,-0.8216425218803549,-1.5993388784504052,0.0027885012282549805,0.06238888462337516,0.0404898418825465,3145,"tags=56%, list=11%, signal=49%",RACK1/TGFB1/DYSF/SNX3/PLSCR1/TLR2/SYT11/PIP4P2/SIRPA/FCGR2B,0.4317076958033464
GO:0055094,response to lipoprotein particle,30,-0.704431214617036,-1.5990654861502067,0.015414089222098646,0.18933988329528112,0.12287993258679608,2630,"tags=50%, list=9%, signal=45%",TGFB1/APP/MYD88/CD81/TXNIP/LPL/SYK/TREM2/CD68/TICAM1/PPARG/ITGB1/ITGB2/TLR4/FCER1G,0.3807304007227924
GO:1904645,response to amyloid-beta,54,-0.6572842542814106,-1.5977462047227682,0.0016564004320548656,0.04557339567113117,0.029576736239382437,2754,"tags=33%, list=10%, signal=30%",SNX6/AGER/LGMN/VCAM1/APP/EPHA4/PARP1/TNF/SYK/TREM2/ITGA4/ICAM1/PRNP/EPHB2/TLR4/FCGR2B/TYROBP/LCN2,0.45505986738722953
GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",21,-0.7769524022405658,-1.5958464551350908,0.014549846849655448,0.18277041145806527,0.118616402672029,3176,"tags=52%, list=11%, signal=47%",LGALS1/SOCS5/JAK3/ASCL2/SMAD7/LOXL3/CD69/ZC3H12A/ANXA1/RUNX3/CBFB,0.3807304007227924
GO:0002448,mast cell mediated immunity,47,-0.6504519322532816,-1.5954457255625627,0.006605927054994581,0.11644733752354083,0.07557330624572753,2191,"tags=40%, list=8%, signal=37%",ADORA3/PIK3CG/ADGRE2/LGALS9/SPHK2/GAB2/MILR1/FGR/BTK/SERPINB9/LYN/RAC2/FCER1A/KIT/NR4A3/PIK3CD/CD84/CBL/LAT2,0.40701791892395395
GO:0030316,osteoclast differentiation,88,-0.6035465381176358,-1.595176363367802,5.751738778244919e-4,0.020366156786968095,0.013217458094298565,2490,"tags=30%, list=9%, signal=27%",CD81/MAFB/TLR3/SBNO2/TNF/GAB2/EPHA2/SIGLEC15/NEDD9/TREM2/CEBPB/GPR183/CCL3/SNX10/TNFRSF11A/CORO1C/CSF1/CSF1R/CCR1/LILRB4/SPI1/TF/FBXW7/TLR4/TYROBP/LTF,0.47727081536286214
GO:0045104,intermediate filament cytoskeleton organization,77,-0.6028018978520493,-1.5946537300626926,0.0030890588768424224,0.06708612131467917,0.04353830751971765,3013,"tags=19%, list=11%, signal=17%",MTM1/KLHL24/DST/ATF2/PKP1/KRT16/KRT7/KRT5/VIM/EVPL/KRT14/EPPK1/KRT15/KRT23/SYNM,0.4317076958033464
GO:0043300,regulation of leukocyte degranulation,37,-0.6994789021529582,-1.5941889238010782,0.005900034943936414,0.10749414895619275,0.06976276496702152,2191,"tags=43%, list=8%, signal=40%",ADORA3/ADGRE2/LGALS9/SPHK2/GAB2/SYK/FGR/HLA-F/LYN/STX4/RAC2/NCKAP1L/SPI1/CD84/ITGB2/FCGR2B,0.40701791892395395
GO:0046636,negative regulation of alpha-beta T cell activation,40,-0.6809147220862197,-1.59387907914726,0.00777778975289175,0.12493554190838346,0.08108207684619194,4000,"tags=45%, list=14%, signal=39%",ZBTB7B/VSIR/LGALS3/LGALS1/SOCS1/SOCS5/CD274/JAK3/ASCL2/ARG2/SMAD7/LGALS9/LOXL3/CD69/ZC3H12A/ANXA1/RUNX3/CBFB,0.40701791892395395
GO:0002468,dendritic cell antigen processing and presentation,14,-0.8506539274147907,-1.593132228536504,0.007220859683952946,0.12052853560530914,0.07822196819921015,896,"tags=43%, list=3%, signal=42%",CD68/MPEG1/HLA-DRB1/FCGR2B/CD74/HLA-DRA,0.40701791892395395
GO:2000317,negative regulation of T-helper 17 type immune response,15,-0.830000618308317,-1.5928412145131863,0.007369223397874866,0.12099789385542925,0.07852657760917724,3176,"tags=53%, list=11%, signal=47%",LGALS1/JAK3/ASCL2/SMAD7/LOXL3/CD69/IL27RA/ZC3H12A,0.40701791892395395
GO:0032691,negative regulation of interleukin-1 beta production,34,-0.7158154714657311,-1.5926111167795098,0.006660823955728608,0.11673975491058527,0.07576308257906976,3758,"tags=41%, list=13%, signal=36%",IL1B/TNFAIP3/NLRP3/PML/ELF4/GSTP1/CD33/ARRB2/TREM2/CX3CL1/CARD16/ZC3H12A/LILRB4/CX3CR1,0.40701791892395395
GO:0045777,positive regulation of blood pressure,26,-0.7454072634834433,-1.592271085874159,0.0069934459725811155,0.11965257143004328,0.07765347509077587,3915,"tags=35%, list=14%, signal=30%",ADRB1/ACE/TPM1/GLP1R/PTPN1/NR2F2/CYBA/ADORA1/ID2,0.40701791892395395
GO:0042119,neutrophil activation,41,-0.6872754652074697,-1.5918599597333505,0.007480185688844677,0.12179928501420999,0.07904667348043674,2558,"tags=37%, list=9%, signal=33%",GRN/TRAF3IP2/ANXA3/TNF/CCL5/SYK/PTPN6/IL15/IL16/ANXA1/SPI1/ITGB2/FCGR2B/TYROBP/FCER1G,0.40701791892395395
GO:0043301,negative regulation of leukocyte degranulation,9,-0.9285190610071904,-1.5876678923483996,0.0029360915656528952,0.06462575597480319,0.041941551876685176,1699,"tags=67%, list=6%, signal=63%",LGALS9/HLA-F/NCKAP1L/SPI1/CD84/FCGR2B,0.4317076958033464
GO:0048260,positive regulation of receptor-mediated endocytosis,53,-0.6520632902402417,-1.5875079218073784,0.002095324447546581,0.053159882557069646,0.03450030004902574,1415,"tags=25%, list=5%, signal=23%",ARRB2/SYK/VEGFA/TBC1D5/DAB2/BICD1/MAGI2/B2M/C3/PLCG2/TF/CBL/INSR,0.4317076958033464
GO:0033108,mitochondrial respiratory chain complex assembly,94,0.6466780109194721,1.587122502104468,8.992588144439876e-4,0.028631644167665258,0.01858168730190363,4068,"tags=45%, list=14%, signal=38%",BCS1L/NDUFA13/UQCC3/TMEM242/SDHAF2/UQCRFS1/RAB5IF/COA4/HIGD1A/COA3/UQCC1/OCIAD2/SDHAF4/NUBPL/NDUFC2/COX7A2L/TMEM126A/UQCC2/FMC1/NDUFS1/COX7A1/HIGD2A/NDUFS7/SDHAF3/ATPAF1/COX18/COA6/ECSIT/SURF1/COX20/COX14/COX17/ACAD9/DMAC2/COA5/NDUFAF7/CEP89/COA1/NDUFS8/TMEM223/NDUFAF6/AIFM1,0.47727081536286214
GO:0002440,production of molecular mediator of immune response,169,-0.5460250304145926,-1.5871029280069853,3.1686658004628977e-4,0.012838614069139224,0.008332148535569727,2956,"tags=30%, list=10%, signal=27%",IL33/MALT1/DHX36/BST2/JAK3/TGFB1/CD81/KLK7/SECTM1/HSPD1/KLK5/EXOSC3/TRAF3IP2/CALHM6/SMAD7/IL1R1/SUPT6H/TNF/DDX21/SPHK2/KMT5B/ARID5A/SCIMP/CD55/IL18/SLC15A4/RIF1/NFKBIZ/IRAK3/HLA-F/BTK/TICAM1/TGFB2/STX4/PARP3/PTPRC/TNFRSF1B/LAPTM5/HLA-E/EPHB2/B2M/LILRB4/KIT/IRF5/NR4A3/PLCG2/SAMHD1/FCGR2B/CD74/CLEC7A/CD86,0.49849310876659025
GO:0002643,regulation of tolerance induction,16,-0.8233162155948122,-1.5865580966961896,0.008415271254553883,0.13029271691461375,0.08455883669289906,1670,"tags=31%, list=6%, signal=29%",TGFBR2/IRAK3/HLA-B/HAVCR2/LILRB4,0.3807304007227924
GO:0006910,"phagocytosis, recognition",26,-0.7425114077115778,-1.586085222601436,0.007334582337680316,0.12077799372830687,0.07838386434493336,1413,"tags=23%, list=5%, signal=22%",C4BPA/TREM2/MYO18A/CFB/C3/CLEC7A,0.40701791892395395
