"","Sample","Cluster","Max_Coefficient","Rank"
"set1_3_14082_558_NL_Ep_1","set1_3_14082_558_NL_Ep_1",3,0.069351612871099,4
"set1_3_14084_558_DCIS_Ep_1","set1_3_14084_558_DCIS_Ep_1",4,0.123039862876616,4
"set1_3_14086_558_DCIS_Ep_2","set1_3_14086_558_DCIS_Ep_2",4,0.0855846069662483,4
"set1_3_14088_558_IN_Ep","set1_3_14088_558_IN_Ep",1,0.0808248714973718,4
"set1_3_14092_557_IBC_Ep","set1_3_14092_557_IBC_Ep",4,0.130691836459056,4
"set1_3_14094_557_DCIS_Ep","set1_3_14094_557_DCIS_Ep",4,0.120806915095683,4
"set1_3_14096_556_IBC_Ep_1","set1_3_14096_556_IBC_Ep_1",2,0.141868238355871,4
"set1_3_14098_556_ADH_Ep_1","set1_3_14098_556_ADH_Ep_1",3,0.12487081071469,4
"set1_3_14100_556_ADH_Ep_2","set1_3_14100_556_ADH_Ep_2",3,0.134131806712059,4
"set1_3_14102_556_AM_Ep","set1_3_14102_556_AM_Ep",2,0.195301761168822,4
"set1_3_14104_556_IBC_Ep_2","set1_3_14104_556_IBC_Ep_2",2,0.14253281992357,4
"set1_3_14108_556_NL_Ep","set1_3_14108_556_NL_Ep",1,0.0873620090062496,4
"set1_3_14110_555_IN_Ep","set1_3_14110_555_IN_Ep",1,0.102944742929551,4
"set1_3_14112_555_iIBC_Ep","set1_3_14112_555_iIBC_Ep",4,0.10448682894003,4
"set1_3_14114_555_IBC_Ep","set1_3_14114_555_IBC_Ep",4,0.121442378962252,4
"set1_3_14116_555_CCC_Ep","set1_3_14116_555_CCC_Ep",3,0.112661637976761,4
"set1_3_14118_555_NL_Ep","set1_3_14118_555_NL_Ep",1,0.0677885239223913,4
"set1_3_14120_554_RS_Ep_1","set1_3_14120_554_RS_Ep_1",3,0.113074050621881,4
"set1_3_14124_554_EN_Ep","set1_3_14124_554_EN_Ep",3,0.0903368676961894,4
"set1_3_14126_554_IBC_Ep","set1_3_14126_554_IBC_Ep",4,0.113212695322577,4
"set1_3_14128_554_UDH_Ep","set1_3_14128_554_UDH_Ep",3,0.0878319810124483,4
"set1_3_14130_554_DCIS_Ep","set1_3_14130_554_DCIS_Ep",4,0.0875267551721699,4
"set1_3_14134_554_NL_Ep","set1_3_14134_554_NL_Ep",3,0.0865331829427619,4
"set4_10_14731_656_IBC_Ep","set4_10_14731_656_IBC_Ep",4,0.150744625941182,4
"set4_10_14733_656_BBD_Ep","set4_10_14733_656_BBD_Ep",3,0.136830887896226,4
"set4_10_14735_656_NL_Ep","set4_10_14735_656_NL_Ep",3,0.110624005278408,4
"set4_10_14737_657_CCC_Ep","set4_10_14737_657_CCC_Ep",2,0.121695267890326,4
"set4_10_14739_657_NL_Ep","set4_10_14739_657_NL_Ep",3,0.131823045250051,4
"set4_10_14741_657_DCIS_Ep","set4_10_14741_657_DCIS_Ep",2,0.13992110800532,4
"set4_10_14744_657_IBC_Ep","set4_10_14744_657_IBC_Ep",2,0.11589088408657,4
"set4_10_14745_658_DCIS_Ep","set4_10_14745_658_DCIS_Ep",4,0.109694664125416,4
"set4_10_14746_658_IBC_Ep","set4_10_14746_658_IBC_Ep",4,0.137284098842916,4
"set4_10_14747_658_NL_Ep","set4_10_14747_658_NL_Ep",1,0.135331888336477,4
"set4_10_14751_659_DCIS_Ep","set4_10_14751_659_DCIS_Ep",3,0.111806024477384,4
"set4_10_14752_659_IBC_Ep","set4_10_14752_659_IBC_Ep",4,0.110113031982082,4
"set4_10_14755_659_DCIS_Ep","set4_10_14755_659_DCIS_Ep",4,0.10880340114202,4
"set4_10_14757_659_NL_Ep","set4_10_14757_659_NL_Ep",1,0.106335382341555,4
"set4_10_14791_663_DCIS_Ep","set4_10_14791_663_DCIS_Ep",3,0.103569852393448,4
"set4_10_14793_663_IBC_Ep","set4_10_14793_663_IBC_Ep",3,0.10260043414267,4
"set4_10_14795_663_NL_Ep","set4_10_14795_663_NL_Ep",1,0.107324896728413,4
"set4_10_14759_660_IBC_Ep","set4_10_14759_660_IBC_Ep",4,0.144802509135591,4
"set4_10_14761_660_DCIS_Ep","set4_10_14761_660_DCIS_Ep",4,0.126702901864271,4
"set4_10_14763_660_NL_Ep","set4_10_14763_660_NL_Ep",1,0.10535386743516,4
"set4_10_14765_660_LVI_Ep","set4_10_14765_660_LVI_Ep",4,0.145223206446743,4
