Mixture	luminal epithelial cell of mammary gland	mammary gland epithelial cell	basal cell	naive B cell	IgG plasma cell	class switched memory B cell	unswitched memory B cell	IgA plasma cell	effector memory CD8-positive, alpha-beta T cell	gamma-delta T cell	natural killer cell	lymphocyte	mature NK T cell	activated CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	regulatory T cell	T cell	CD4-positive helper T cell	effector memory CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	activated CD8-positive, alpha-beta T cell	myeloid dendritic cell	non-classical monocyte	macrophage	classical monocyte	conventional dendritic cell	M1 macrophage	myeloid cell	M2 macrophage	plasmacytoid dendritic cell	neutrophil	fibroblast	endothelial cell of lymphatic vessel	vein endothelial cell	endothelial cell of artery	capillary endothelial cell	pericyte	vascular associated smooth muscle cell	mast cell	P-value	Correlation	RMSE
BCRF4_10_15066_692_DCIS_Ep	0.186327535629035	0.00278386416353803	0.0350831033766174	0.00727978476616418	0.0630180601598291	0.0957153602400846	0.0481439778889292	0	0.0325183271243181	0	0	0.0258355563723843	0.0136975591753237	0	0.0874492673893469	0.000216932221819576	0.0789978408458004	0	0	0.0414392553625096	0	0	0	0.0157804547463318	0	0	0	0.218783541268088	0	0	0.000862569678169552	0.00897263428452282	0.000368078471532111	0.0184423697281754	0	0.00817736264493941	0.0101065644625412	0	0	0	0.905669721673633	0.702329810826343
BCRF4_10_15068_692_NL_Ep	0.0850813098352788	0.0794576908166566	0.06930394526659	0.0244193647248876	0.0830476389495936	0.0603048110983273	0.00523533113210255	1.77821798599812e-05	0.0248594880483384	0	0.000494700619948833	0.0465256871647049	0.0320047798879299	0	0.105970453458307	0.0111231330861109	0	0.0186784666502159	0	0	0.0320995926763295	0	0	0.0150892384633583	0	0	0.0052256439835167	0.159906072986124	0.00150523934699441	0.0166696408029732	0	0.0209016767339186	0.0144422137229181	0	0	0.050908786571321	0.0367273117936937	0	0	0	0.912861676631985	0.632320435340945
BCRF4_10_15585_744_IBC_Ep	0.21160128093107	0.166100338172027	0.0625231073589152	0	0.00569819060522689	0.0799230694357227	0.029980395181067	0	0.0105282027995381	0	0	0.0195009632109201	0.00500358300603137	0.00354509327585004	0.0260691714818617	0.00718166253820828	0.0790972244008133	0	0.043176040995494	0.00767080336662278	0	0	0	0.012367456185814	0	0	0	0.182163609109231	0	0	0.00291853116343171	0.0210157338023736	0	0	0	0.012246373908814	0.0116891690709674	0	0	0	0.63580026154496	0.888874552784333
BCRF4_10_15587_744_inF-NL_Ep	0.136347695641966	0.161470745504692	0.130633481379309	0	0.0145129503174317	0.115873001232741	0	0.013480637831037	0.0257286714212677	0	0	0.0510749186114235	0.0226040392588438	0	0.0835498608063358	0.0268493860971921	0	0	0	0	0.00127132009405285	0	0	0	0	0	0.00390809413280493	0.12411654912637	0	0.00311054655707171	0	0.0467413850937928	0.000279134809228139	0	0.00267278044354385	0.0219815804090391	0	0.0137932212318565	0	0	0.832180169566623	0.833404992537092
BCRF4_10_15589_744_DCIS_Ep	0.190533857395859	0.105302081996449	0.0323182984468191	0	0	0.0863375448511691	0.044031765137439	0	0.00250490816661139	0	0	0.0352380998742589	0.0227400613151073	0	0.048087546257447	0.0319255594909404	0.0178907958764247	0	0.00222325611346043	0	0.00550950351253738	0	0	0.00700384446667678	0	0	0.0052665549497317	0.326910384934489	0	0	0.00498557912023397	0.000283260805219297	0.000384082356256215	0.000310779492788854	0	0.0195294662726459	0.0106827691674356	0	0	0	0.671259420152499	0.878815718351371
BCRF4_10_15591_745_CCC_Ep	0.313773675836098	0.0885444778971207	0.123030041624179	0	0.00324536133896211	0.120964436375758	0	0.00186306996912987	0.00818097792748981	0	0	0.050192647886004	0.0155543770295271	0	0.0928340773995684	0	0	0	0	0	0.0022494999439722	0	0	0.00289159949489953	0	0	0	0.120514380430101	0	0	0	0.0126791270542187	0.00395872820702064	0	0	0.0324342947862803	0	0.00708922679966956	0	0	0.648730518260951	0.89644880958298
BCRF4_10_15593_745_BBD_Ep	0.337315362638584	0.0899645598066491	0.121015489887428	0	0.00108812689512973	0.0946340007686083	0	0.00448550233226659	0.0162662464059961	0	0	0.0435314399982264	0.00864209429468303	0.00500587330307988	0.0734575063866556	0	0	0	0.000935554841423017	0	0	0	0	0.00111375751781134	0	0.00438442809174338	0	0.0977312487408308	0.00524101479014455	0.00801115532798722	0	0.034554717271804	0.00102898917852082	0	0	0.0394851576533942	0.00627908354543061	0.0058286903236037	0	0	0.702056608605476	0.882587071468839
BCRF4_10_15595_745_IP_Ep	0.47001706859255	0	0.0995347160163728	0	0	0.115330827185196	0	0	0.00834790897816303	0	0	0.0431616185081111	0.0067026496124317	0.0141795644504693	0.0494373015989632	0.0125752162195072	0	0	0	0.00712286461229264	0	0	0	0.00125533684985232	0	0	0	0.134672506562888	0	0	0	0	0.00207740594056077	0	0	0.0213278704891162	0.014257144383526	0	0	0	0.630503021462444	0.90109854834546
BCRF4_10_15597_746_IBC_Ep	0.226371548322578	0.0504993788118347	0.0578011913976805	0	0.00427812770423735	0.0479735751066578	0.0241231453537029	0	0	0	0	9.54454687244443e-05	0.00667162507825536	0.00614419351963591	0.0568850406401942	0.00231612666828181	0.108642268114129	0	0.0227401487715257	0.00994007711473049	0	0.000766078904032307	0	0.0464897957544833	0.00909303677700461	0	0	0.207513675700643	0	0	0.00526920381498667	0.0270165078498393	0.00710019820099715	0.00292183682617776	0	0.0514671039229811	0.0178806701766867	0	0	0	0.878780578626553	0.834600962457331
BCRF4_10_15598_746_DCIS_Ep	0.30583621269133	0.137473135840856	0	0	0	0.104904726869001	0.0138027145444422	0	0.0180617962810975	0	0	0.0288653327467092	0.0126052973510007	0.0234083536257647	0.0522459762457665	0.0138483835303339	0.0201048991588873	0	0.0414066658443833	0.00421324822887074	0	0	0	0	0	0	0	0.178713018521843	0	0.00750846033929646	0.00106708520846916	0.00147356325030257	0.000152180069131759	0	0	0.0266238072214513	0.00458245764810989	0.00310268478295251	0	0	0.560066028137171	0.908057154470675
BCRF4_10_15600_746_NL_Ep	0.391821608688908	0.0186779269650026	0.0599215524169329	0	0.00718664968856782	0.0989006863520221	0	0.00134464997364394	0.0101324752297124	0	0	0.0360276289114561	0.010002741428818	0	0.0588425721987676	0.0240787469610221	0	0	0	0.0101548855080804	0.00304261734499628	0	0	0.0196594692793077	0	0	0	0.17629965426235	0	0.0200768068908163	0	0.0151766235738668	0	0	0.000316842478324324	0.0200471381974477	0.0182887236499573	0	0	0	0.703757647961592	0.878576401971329
BCRF4_10_15602_747_IBC_Ep	0.190312538625437	0.196150697777408	0.0371782366986474	0	0	0.100639636179657	0.00178002068337255	0	0.0274933718972469	0	0	0.0303042331721047	0.0158604989879396	0	0.0551326787584188	0	0.0345013931329095	0	0	0.000872282171121196	0	0	0	0.0212039389407999	0	0	0	0.213013508393092	0	0.00731630351940853	0.000122516915774642	0.0195205478034757	0	0	0	0.0366852229445918	0.0119123733985949	0	0	0	0.707617402177533	0.868372142587543
BCRF4_10_15604_747_NL_Ep	0.168972543365015	0.145684005155587	0.141946832646481	0	0	0.100627792438685	0	0.00195308003231853	0.00490363355687316	0	0	0.0381139200822556	0.0123529061707609	0	0.105625737214834	0	9.53566391014023e-05	0	0	0	0.0192854867980801	0	0	0.010867317650493	0	0	0.00229439443157356	0.171429054701639	0	0.000515373902895698	0	0.0290867184087579	0.00172822902434993	0	0	0.0311774838396697	0	0.0133401339406299	0	0	0.697427825898295	0.882072240989542
BCRF4_10_15606_747_ADH_Ep	0.22090066519939	0.173012403292827	0.087891456670599	0	0.000324479515340705	0.103742835513005	0	0	0.0224629931107104	0	0	0.061767280245047	0.0150417299186934	0	0.0952422547773316	0	0	0	0.00107424215260043	0.00428915510477608	0	0	0	0	0	0	0	0.107256896722478	0	0.0126532666817674	0.00393608980091843	0.0232304574039434	0.00275524168291533	0	0.010777869898638	0.034538404996758	0	0.0191022773122608	0	0	0.69958809350285	0.881053434920725
BCRF4_10_15608_747_AM_Ep	0.531167073362295	0	0.0280333495840814	0	0	0.0942794968671276	0.00472887789248459	0	0	0.01270367737062	0	7.99087949311367e-05	0	0.0158638517825122	0.102210225307281	0.00454738682711059	0.0277931916800851	0	0.0107146981038369	0.0266381199833085	0	0	0	0.0121064238840707	0	0	0	0.0563357324044704	0.00503394041484034	0.00256170310438552	0.000523067871503286	0.00423020137363432	0.004306601741142	0	0	0.0561424716502795	0	0	0	0	0.374849877344906	0.948271202922937
BCRF4_10_15610_748_AM_Ep	0.327731205132137	0	0.0523291605951726	0	0.00642599536240425	0.0973059814551196	0.00753599827767738	0.0011597548142902	0.00670251503462536	0	0	0.0297731001349367	0.0115086727740461	0.0195859362320353	0.0831107725335652	0.012493576150144	0	0	0.0243034489986847	0	0	0	0	0.00510510206763578	0	0	0	0.16110095533249	0.0108697598106327	0.000523048276952306	0.000562798360337113	0.0647426634709656	0.0167794314041419	0	0	0.0603501237820059	0	0	0	0	0.288544144497023	0.96408729358955
BCRF4_10_15612_748_DCIS_Ep	0.482993871343428	0	0.00827064913797853	0	1.35387081141949e-05	0.0620455836467187	0.0152444429105682	0	0.0212791457952438	0	0	0.0198005205698006	0.00322775699647621	0.0452168818049011	0.0421189752074193	0.0108257647719073	0.0607509228543533	0	0.0429276160920956	0.00256673078243679	0	0	0	0	0	0	0	0.162222394117931	0.00463908027585921	0	0.00449638869496881	0	0	0	0	0.0113281539718812	3.1582317917285e-05	0	0	0	0.373399389326614	0.947848216182264
BCRF4_10_15614_748_IBC_Ep	0.451839115578886	0	0.00893602785074549	0	0	0.092931207382681	0.0129539250799835	0	0.0153133314358814	0	0	0.0138034881875986	0.019634694741802	0.0551852566238677	0.0786866483708507	0	0	0	0.0419878966793584	0	0	0	0	0	0	0	0	0.158645505745645	0	0.000685287341768861	0.00911561164413506	0.0115230527046913	0.000342108732693233	0	0	0.0229704227268005	0.00544641917261197	0	0	0	0.377068630528846	0.947543847369952
BCRF4_10_15616_749_IBC_Ep	0.254555761623799	0.0206738693745892	0.117820511683124	0	0	0.114128096168092	0.00649214933608738	0	0.00570505942238827	0	0	0.0239874650766975	0.00678474617611805	0.00767408018657871	0.0618287139373525	0.00512473967071413	0.0910519637698745	0	0.00385119759899598	0.0017525688566662	0	0	0	0.0135521224452767	0	0	0	0.172645441557024	0	0	0	0.0285121380776896	0	0	0	0.0463605000583809	0.0174988749805515	0	0	0	0.591550356907591	0.911730307526981
BCRF4_10_15617_749_DCIS_Ep	0.227632047155622	0.0603952959057746	0.0538252798389854	0	3.84948870819761e-05	0.0926566680799424	0.0194335677640115	0	0	0	0	0.0345641893075097	0	0.0236351053503213	0.0432573084800721	0.00542727459722048	0.0759553873326944	0	0.0743264882672691	0	0	0	0	0	0	0	0	0.23225831750187	0	0	0.00173077128676607	0.013938366703709	0.00364262073110396	0.01481298172068	0.00166086968413289	0.00967772592511161	0.00510141912309253	0.00602982035702941	0	0	0.486248623170219	0.927479326758792
BCRF4_10_15618_749_LVI_Ep	0.264029321526116	0.0477252820381003	0.026689201961049	0	0	0.124848024433696	0.0291227637952827	0	0.0099609750881463	0	0	0.0342444390767249	0.00542533211319148	0.0374967942736289	0.0451573541058542	0.0287967490657546	0.0210429479700892	0	0.0329369352170531	0	0	0	0	0	0	0	0	0.26313989667978	0.000169116935472922	0	0.0082154159596897	0	0.00137585914281534	0.000878270987512755	0	0.0144558962976062	0.00320089338182187	0.00108852995061464	0	0	0.438787782631651	0.934613581834141
BCRF4_10_15622_750_NL_Ep	0.292274519095814	0.111644619834043	0.0929257409920314	0	0.00585125057282273	0.0848776883588656	0	0.00117068004516809	0.01522011281713	0	0	0.0556856366852503	0.0160870671590729	0	0.060442407028353	0.00179268980309588	0.00798465033486492	0	0	0	0.00152142585223093	0	0	0	0	0	0	0.134959092714206	0	0.012270256317294	0	0.0428229630295491	0.00543623956641757	0	0.00849858331149999	0.0339771050399973	0.0011773039626807	0.0133799674796124	0	0	0.690045822036429	0.882543203037376
BCRF4_10_15624_750_IBC_Ep	0.19528743171103	0.111946981791134	0.106328456277447	0	0.000257778632007667	0.114735590112472	0.019797141441512	0	0.0278821424209933	0	0	0.0161829220021106	0	0	0.0357027287335767	0	0.0689708180069451	0	0.00744344709010779	0	0	0.00909406573883607	0	0	0.0136266706456522	0	0	0.2412763844815	0	0	0	0.0136538912950878	0	0.00555680279122198	0.00661734492165109	0.00174861705175172	0.00151983397074442	0.00237095088421862	0	0	0.598684486691277	0.898706763128057
BCRF4_10_15626_750_DCIS_Ep	0.330533579747599	0.0855128955987593	0.0691249619362194	0	0	0.0856168668278959	0.021492579048567	0	0.00230031447871051	0	0	0.0291947974554611	0	0.00757231477039166	0.056195920680869	0	0.0964023811934793	0	0.0223587458016874	0	0	0	0	0	0	0	0	0.184939227967551	0	0	0	0.00248360792684424	6.44133110105753e-05	0	0.00122992423300665	0.00200151083000359	0.00297595819194448	0	0	0	0.6423128088375	0.895423103129101
BCRF4_10_15628_751_NL_Ep	0.307155965816902	0.0519311925140537	0.162762877207154	0	0	0.105787854046912	0	0	0	0	0	0.049035107516304	0.0179308018325769	0	0.0904853557529314	0.00215376345338983	0	0	0.00359477895419674	0.00185039395811708	0.0100427306745654	0	0	0.0018252392308773	0	0	0.00593737326892479	0.122515314547638	0.000889953612029165	0	0.00100759033744002	0.0231242230241206	0	0	0	0.0337699058870697	0	0.00819957836479636	0	0	0.675961184617127	0.894003924290495
BCRF4_10_15630_751_IBC_Ep	0.27312202296707	0	0.0293040340357191	0	0	0.110747304202588	0.0380357792341885	0	0	0	0	0.0210716328561023	0	0	0.0947147842784473	0	0.123831233453737	0	0.0262379906947108	0.00666858629759766	0	0	0	0	0	0	0	0.214773779097767	0.00332121571709645	0	0.00330025154555069	0.000885303228375206	0.0143657464217816	0	0	0.0271484513923416	0.0124718845769263	0	0	0	0.500514091917896	0.928594424990492
BCRF4_10_15632_751_ADH_Ep	0.360413275366246	0.0354337777319637	0.115772496746022	0	0	0.100293995891933	0	0	0.0105606277585041	0	0	0.0516825612388054	0.017241435993934	0	0.0906686836463682	0.00427284582819788	0	0	0	0.00769327483476641	0.00328710635095102	0	0	0.0330343370625446	0	0.0153659883268331	0	0.0982816614069722	0	0.000193395064626153	1.32939057609985e-05	0.0150294017096109	0.00138193339979449	0	0.00140595324345568	0.0299856696204897	0	0.00798828487222018	0	0	0.685344313904935	0.887682150767795
BCRF4_10_15634_751_CCC_Ep	0.36532884323973	0.0813880944159525	0.143061300546518	0	0	0.0980054994556285	0	0	0.0172334411087331	0	0	0.0536505456680786	0.0123206857096639	0	0.0747404789059064	0	0	0	0	0	0.00662721567854752	0	0	0	0	0.00033961162134714	0.00323539550206134	0.0817119085302209	0.00196413328126486	0	0.00089166900579454	0.018338915596327	0	0	0.0123166447093589	0.0183308150596205	0.00559519339743974	0.00491960856780689	0	0	0.71937658814852	0.881346405768072
BCRF4_10_15636_752_IBC_Ep	0.115207099522259	0.107159294180015	0.0110496568935821	0	0.0130123532091025	0.086517561475557	0.0439946878047792	0	0	0	0	0.00916474301243535	0.0030182468275151	0.037205715708835	0.0214486522159705	0.0312479706555205	0.133159353172892	0	0	0.0391052557893111	0	0.000725866526334625	0	0.0335102208898328	0	0	0.00352524237149916	0.249256780129231	0	0.00140826402302449	0.0028414523048316	0.00141479829377077	0	0	0.00151393682014918	0.024124288345469	0.0303885598280826	0	0	0	0.72261982854363	0.865805580202001
BCRF4_10_15638_752_DCIS_Ep	0.202326374158403	0.125290409651759	0.0688001219104092	0.000926820298350404	0.0196942049754733	0.085880163957596	0.0125572503620619	0.00343836628507403	0.00677815822631799	0	0	0.0362858919775822	0.0257039037289542	0	0.0870846138031501	0.0182820609042365	0	0	0.047313967312519	0	0	0	0	0	0	0	0	0.213978408517543	0	0.00551804014453335	0.00628042379278748	0	0	0	0	0.0242366910509766	0.00962412894227299	0	0	0	0.754944736751343	0.85061969446129
BCRF4_10_15639_752_NL_Ep	0.199874041399011	0.191295679404482	0.0845041348115315	0	0.0294637023728524	0.111949132055389	0	0.0144076446911224	0.00615363808775444	0	0	0.0361013567628169	0.0210968985699367	0	0.0623654774277915	0.0130374892213397	0	0	0.0196904168237595	0	0.0137943706628157	0	0.00147757316012033	0	0	0	0	0.0980123650520441	0.00889154027211621	0	0	0.0455715452816086	0	0	0.00411744971583637	0.0278534085097553	0	0.0103421357179159	0	0	0.864993138476691	0.782778440041487
BCRF4_10_15640_752_BBD_Ep	0.107715810664228	0.308447106626025	0.0993721862297234	0.00221853359818622	0.0103007329646608	0.0927128617781283	0	0.0103967719971072	0	0	0	0.0347691720333447	0.0346388144091348	0	0.075693920450351	0.000186883531853991	0	0	0.0289480791824751	0.0034391394568297	0.0212415201043898	0	0.00365673315233189	0	0	0	0	0.103783438929897	0.00243785131972179	0	0	0.0236781993844908	0.0049869414743629	0	0.00852574957001141	0.0228495531427469	0	0	0	0	0.838148115656742	0.824134933723588
BCRF4_10_15644_753_DCIS_Ep	0.156750534680295	0.186803484198754	0.034283498142827	0	0	0.100632791222028	0.0391376981233506	0	0.00530759591434841	0	0	0.0197065006539315	0	0.0058124205242979	0.046583941575749	0.00231159401671317	0.0847004681588885	0	0.0163878209352167	0.0265963215191937	0	0	0	0	0	0	0	0.247361441833111	0	0	0.00714615754612949	0.00496730589238121	0.00141359769397815	0.000826591505375561	0.00200983139340322	0.00751364111974072	0.00373054619058674	1.62171597000331e-05	0	0	0.576963495228036	0.900669271670325
BCRF4_10_15646_753_IBC_Ep	0.126607335853117	0.0948523977931379	0.036936965085964	0	0	0.092069456132883	0.0382136159434627	0	0	0	0	0.0146131340729988	0	0.0123002513340379	0.0499989340847389	0	0.133378970941627	0	0.00205284360094457	0.0220995149804256	0	0	0	0.00270511534419259	0	0	0	0.264542771401158	0	0	0.00712041722354721	0.00357122135760041	0.0133942900447895	0.00258456559020704	0	0.0522816470182691	0.0306765521968993	0	0	0	0.68249442247427	0.885934905999763
BCRF4_10_15647_753_NL_Ep	0.206987666801068	0.0194456415383244	0.16142656386989	0	0.000376121393329529	0.120356223474705	0	0	0.00313747786477784	0	0	0.0392356318883651	0.0234880844815077	0	0.0914536966586585	0.00577134608550658	0	0	0	0.0173822386725799	0.00948274134002616	0	0	0.104367750076661	0	0	0	0.136180561506403	0	0	0	0.0165513708511541	0.00572568990562025	0	0	0.0282430090331347	0	0.0103881845582884	0	0	0.691881296864604	0.880204071649366
BCRF4_10_15649_754_IBC_Ep	0.256646465975623	0.331834053156236	0.0225462090400675	0	4.83604455119917e-06	0.097134384190435	0	0	0	0	0	0.0280106499660356	0.00283825219128872	0.00424158964988272	0.033526713296609	0.0173780312285097	0.0108440717370348	0	0.0121264462907026	0	0	0	0	0	0	0	0.00126784573943886	0.150325832539385	0	0	0	0.0122860457377684	0.00330382745876341	0	0.00359390974740832	0.00966601971999297	0.00242481629026804	0	0	0	0.68403927682131	0.859159023799897
BCRF4_10_15651_754_ADH_Ep	0.292361793618508	0.243260282103127	0.0140989033228741	0	0	0.0913685259915189	0.00599389053413526	0	0.00304047871094965	0	0	0.0276416937348034	0.0258062533695887	0	0.0457436069970433	0.0232226020911228	0	0	0.00206869447997212	0.0157101236020134	0	0	0	0.0134541338335249	0	0	0	0.175353090831541	0	0	0	0	0	0	0	0.0154908268857278	0	0.00538509989355035	0	0	0.638767101473436	0.878232946923959
BCRF4_10_15653_754_EN_1_Ep	0.282853764345935	0.143032148994521	0.0644647477697496	0	0	0.087478072552872	0.00446752666723302	0.000636065183824768	0.00762326336155419	0	0	0.0277905939418081	0.011541429384199	0	0.062934247008382	0.0189858398870601	0	0	0	0.0231380150607172	0	0	0	0	0	0	0	0.180633172310422	0.00675588197202965	0.00822218062403695	0.000249007298727208	0.019768648310857	0	0	0	0.0385970299223734	0	0.0108283654036979	0	0	0.647244068992773	0.887514295731841
BCRF4_10_15655_754_DCIS_Ep	0.301539319113555	0.258939763934527	0.0265185145363803	0	0.000385536691974935	0.0746084795311232	0.0127961043920719	0	0.0134736044786837	0	0.00252260261347478	0.016518500268362	0.00177095610784302	0.00401863570370796	0.0466813448502527	0.010602906277335	0	0	0.0213476906958484	0.00332553899643263	0	0	0	0	0	0	0.0104527725373375	0.173836876204375	0	0	0	0.000437199228343185	0	0	0.00777096574960452	0.0079519777621365	0	0.00450071032663031	0	0	0.618669044350564	0.880320476009311
BCRF4_10_15657_754_EN_2_Ep	0.24019162930222	0.237523290112246	0.0872315273601276	0	6.6749897442968e-05	0.0952389070431391	0	0.000100810100685623	0.0140949185897332	0	0	0.0286701877818402	0.0217489170160972	0	0.0621867219266999	0.00114607102672813	0	0	0.00800473277487286	0	0.000346609705425057	0	0	0	0	0	0.00781000166551506	0.137243397476948	0	0.00151573360939923	0	0.0116576708825496	0	0	0.0317124504030691	0	0.0128976799520614	0.000611993373199163	0	0	0.797008261568082	0.844148548199678
BCRF4_10_15659_755_EN_Ep	0.50013936527655	0	0.0550649277466506	0	0.000116768007100907	0.110805489465549	0	0	0.000300963346384865	0	0	0.0602882795880612	0.00740612374758549	0	0.0628231834339276	0.0185833224020236	0.00293820866054911	0	0.00487398695008376	0.0103350200065637	0	0	0	0.000244390624989693	0	0	0	0.124176862074574	0	0.00825031236702001	0	0.00946767205757357	0	0	0	0.0241416235519767	4.35006928359355e-05	0	0	0	0.625742643891847	0.901305314316865
BCRF4_10_15661_755_DCIS_inf_1_Ep	0.0998190743111478	0.0617259544453809	0.0291625389998871	0.0219136601071407	0.0119959211399068	0.0311152698711047	0.0510716686694771	0	0.0175669401206569	0	0	0.0492263657694523	0.0339375069250198	0	0.0574527840646549	0.0523562819826194	0.0223726205057249	0	0.0424091621075022	0.0003530987883161	0	0.00172074408138245	0	0.111603898657934	0	0	0.00808316567667713	0.242791406834533	0	0.00487884601399015	0.00234286320703833	0.000588280771320754	0	0.00174655265314028	0	0.011768336162516	0.031997058133476	0	0	0	0.65403020427212	0.872258118889146
BCRF4_10_15663_755_IBC_Ep	0.128131372549328	0.035766755137281	0.0181640045674436	0.0042852012735776	0.0086403332305982	0.0566427424707555	0.074401229011262	0	0.00666856367148104	0	0	0.00830222887807847	0.0392522710300257	0.0624094828127393	0.0198132764220876	0.0437148404347987	0.114564562381906	0	0.0272589955646672	0	0	0	0	0.0483890827783697	0	0	0	0.223656292830449	0	0.0260470712479925	0.00293689438288841	0	0	0	0	0.0246213617859761	0.0263334375382941	0	0	0	0.771780016759303	0.864529544612201
BCRF4_10_15665_755_DCIS_inf_2_Ep	0.111944226929602	0.0837165484371668	0.106180680537553	0	0.00632607658711739	0.0816706268967888	0.0856158735050684	0	0	0	0	0.0138749158272004	0.0314617364610268	0	0.0731522757031233	0.058096789463035	0.0403460442689958	0	0.025972850311632	0.0125020747057778	0.00628761039483558	0.0159040788744206	0	0.00757770467505667	0	0	0.000641997048639291	0.197562795287839	0	0.00269294020720066	0.00109128535615112	0	0	0.0169596629317033	0.00331251697414056	0.00338373427368374	0.0137249543422421	0	0	0	0.747417817924042	0.877504767281826
BCRF4_10_15667_755_NL_Ep	0.29991030669493	0.0552098165997571	0.143960834417314	0	0.00750749723672939	0.114115026206922	0	0.0017327011980525	0.000507312537200653	0	0	0.0486598973990798	0.00645226919021039	0	0.116534327084469	0.00371391496886691	0	0	0	0.00159609515008922	0.0137659992242534	0	0	3.22666434584514e-05	0	0	0	0.0980317740134926	0	0	0	0.0429481718630288	0.00312753328011102	0	0	0.0276000905699065	0	0.014594165722128	0	0	0.639468096346766	0.900815689419529
BCRF4_10_15669_756_NL_Ep	0.164396271035533	0.0407426362293127	0.150659749823819	0.0107260362803018	0.0249174758719058	0.0882692835375679	0.0029676729345397	0.00432955775574621	0.0187091971921694	0	0	0.0753257444540855	0.0476776947496717	0	0.0866138242760914	0.0167390870766446	0	0.00558620116923569	0	0.00228823491161538	0.0228912573569139	0	0	0.000776611369599103	0	0	0	0.143302703356415	0	0.00217700195044347	0	0.0579827374906458	0.000505074331246993	0	0.0178388193864838	0.0144499560594395	0.000127171400572499	0	0	0	0.788817869697632	0.845839720526706
BCRF4_10_15671_756_EN_1_Ep	0.298616243249332	0.0106565391773046	0.158579076654934	0	0.000651359205884806	0.143201310153384	0	0.000955278305201025	0	0	0	0.0503412601350904	0.00213757341753046	0	0.112157569097359	0.0137212261217439	0	0	0	0.0132760491817655	0.0187732628805639	0	0	0.00224983603860301	0	0	0	0.130818308957771	0	0.00522549010123926	0	0.0117090590185407	0.00167462052198557	0	0.00617281359564709	0.0127820944210698	0	0.0063010297650485	0	0	0.558391863701556	0.920887443168666
BCRF4_10_15673_756_IBC_Ep	0.133477452079331	0.117501094138459	0.0266102732204244	0.00606124423353723	0.00907983255825091	0.10200685191168	0.0451461420624534	0	0.0214774192429822	0	0	0.0278118458784678	0.0824993586512021	0	0.0239777912450234	0.0419390126937299	0.0170637485021566	0	0.0353657889147118	0.0218317198859729	0	0.00608614550689505	0	0.0100122291033173	0	0	0.00983834360607646	0.221511744021475	0	0.0105094302440929	0.00542434268910618	0.00379862103430868	0	0.00197979646823161	0.000538466627535359	0.00680623471188182	0.0116450707686978	0	0	0	0.536058076048281	0.911766885668406
BCRF4_10_15675_756_UDH_1_Ep	0.235418295290458	0.201950390256977	0.0670048239580434	0	0.0012843792951865	0.120894200371599	0	0.000415294445057096	0.0225341150869859	0	0	0.0504808467206295	0.0159212592696023	0	0.0676548788420016	0.00320379821904298	0	0	0.0069623578870208	0	0.00627561449889999	0	0	0.0163352532915902	0	0	0	0.140562347697052	0	0.00697904728634393	0	0.00459582460308169	0.00100778121723259	0	0.00998681852261311	0.0137127721083379	0.000530950443337381	0.00628895068890673	0	0	0.643558005991307	0.886237170351857
BCRF4_10_15677_756_EN_2_Ep	0.261259858388004	0	0.194058787211737	0	0.00100841778496569	0.114385330185018	0	0.00254382927184666	0.00108982874641667	0	0	0.0404615356413825	0.00446105719879749	0	0.118877431338294	0.0150408422796205	0	0	0	0	0.0180178018641704	0	0	0.0215651489026714	0	0	0	0.132033448740075	0	0	0	0.0271318543381601	0	0	0	0.0363236295412014	0.0117411985676395	0	0	0	0.652263265405842	0.90210390577059
BCRF4_10_15679_756_UDH_2_Ep	0.249556890299826	0.0980443806524061	0.0780507603542991	0	0.00323533528135323	0.125240096375925	0	0.00251067192682485	0.0209443808785718	0	0	0.0731950807320218	0.0207578599851498	0	0.125934726430514	0	0	0	0	0	0.00943240602971065	0	0	0.00930051049190024	0	0	0	0.137599397356575	0	0.00741415223127787	0	0.00662304497824075	0.00670954598250637	0	0.00920211930592651	0.00187396935461791	0.0102212564076297	0.00415341494472285	0	0	0.594039939155091	0.907611991921065
BCRF4_10_15681_757_DCIS_Ep	0.180415891138395	0.135718086981487	0.0225483098065877	0	0.00098260859763008	0.0684783605646469	0.0554934301803775	0.000273195402651076	0.0252663332335119	0	0	0.0202952069223239	0	0.0567222872649579	0.0337451934063286	0	0.0831895887939866	0	0.0357881867198206	0.000854809810808005	0	0	0	0	0	0	0	0.23470178325603	0	0.00208173667789696	0.00493163135056895	0.00205819887444063	0	0	0	0.0246583890334002	0.0117967719841506	0	0	0	0.689504571076954	0.882252133872546
BCRF4_10_15683_757_IBC_Ep	0.0911171452796648	0.148385256492891	0.0446326780947274	0	0.00657139660600699	0.110339467662737	0.0375353880738134	0.00152088105436864	0.0143330251945827	0	0	0.0291115556901099	0	0.0453351190621031	0.0422379086422964	0	0.106944505060311	0	0.0254954590572676	0.0200151604175294	0	0	0	0	0	0	0	0.223299981044337	0	0.00781996415756447	0.00447568957544977	0.0138264801127883	3.98982363614057e-05	0	0.0020447764202468	0.00859822144234485	0.0163200426224977	0	0	0	0.69884007415422	0.880496954584948
