Mixture	Myeloid_cell	T_cell	pDC	Fibroblast	Endothelial_cell	B_cell	Cancer_cell	Mast_cell	P-value	Correlation	RMSE
BCRF4_10_15754_764_EN_Str	0.109837832831264	0.00232362622731583	0.0111001226325014	0.470329489057041	0.327327135723652	0.00363291473524017	0.0739452225257018	0.00150365626728391	0	0.49128977231577	0.931655727347228
BCRF4_10_15756_764_NL_Str	0.0828980205418978	0.0177731689733396	0.0155400441343293	0.353066957515304	0.417968891274097	0.00568810954961539	0.106910527073929	0.00015428093748798	0	0.587181125929415	0.81426612740307
BCRF4_10_15758_765_IBC_Str	0.0574206559193101	0	0.0064809640628373	0.82675282085428	0.0422549400020937	0.00273450098423921	0.0643561181772395	0	0	0.951930537353717	0.484523400820826
BCRF4_10_15760_765_DCIS_Str	0.196064670892601	0.0568260991001408	0.025470422996054	0.568575357294632	0.12223314944606	0.00334480284957974	0.0274854974209313	0	0	0.874270173583495	0.490710771005678
BCRF4_10_15762_765_EN_1_Str	0.135723989864277	0.011469908721649	0.00925815992569059	0.559605853557373	0.239210458907885	0.00394331798706935	0.0406818210433592	0.000106489992697206	0	0.757308581528548	0.678356815906257
BCRF4_10_15766_765_NL_Str	0.151386084430642	0.0503289776226115	0.0131823073309981	0.493917452276538	0.261383298284636	0.00481768119395878	0.0229843121766444	0.00199988668397188	0	0.552391952511775	0.882473869803792
BCRF4_10_15768_766_NL_Str	0.115345802427842	0.0296274932795194	0.0323631574125769	0.45820261394635	0.32200644932134	0.0047527762971914	0.0377017073151798	0	0	0.426368021401372	0.978247360947564
BCRF4_10_15770_766_inf_NL_Str	0.225693689634189	0.247472440626434	0.126015252553922	0.226793866573708	0.142499677468134	0.0074373906693217	0.023701708070675	0.000385974403615756	0	0.482517251603964	0.876210586384732
BCRF4_10_15772_766_IBC_Str	0.307051112209023	0.102301336879097	0.0279721442689733	0.472286883893872	0.0571495625005604	0.033238960248475	0	0	0	0.417305158974683	0.986710557605767
BCRF4_10_15774_766_AM_Str	0.0811211970833894	0.012366651674347	0	0.348329829408258	0.397097625254016	0.00531966594023769	0.154510355025028	0.00125467561472368	0	0.506283969411249	0.877273121864827
BCRF4_10_15776_766_EN_Str	0.123912980602755	0.0333643684387271	0.0323813681706522	0.317123476210483	0.427002170083799	0.00874848870364319	0.0570137484635406	0.000453399326398891	0	0.433168231687102	0.921767172128975
BCRF4_10_15778_767_IBC_Str	0.0664227015500073	0.0211334351174755	0.00819138034867333	0.826641338799217	0.0710105485912606	0.0066005955933664	0	0	0	0.82919086151964	0.746496873647537
BCRF4_10_15780_767_DCIS_Str	0.137503702866609	0.0528669505740924	0.0115249326325386	0.652417889146732	0.119025674161117	0.0266608506189105	0	0	0	0.767157311674957	0.705720172950915
BCRF4_10_15782_767_AM_2_Str	0.108968611524469	0.0822987999423132	0.0217186128137709	0.518103689719069	0.248991280272287	0.00321664347759928	0.0137929158260162	0.00290944642447486	0	0.705901943337983	0.72765564596529
BCRF4_10_15784_767_ADH_Str	0.0530043103647132	0.0294710414365784	0.00118156100437712	0.612513379931646	0.282859348841831	0.00403803068012451	0.0162785094026304	0.000653818338098845	0	0.68983846644078	0.796425373142825
BCRF4_10_15788_767_NL_Str	0.106824243307101	0.0540533861764197	0.025895979906551	0.468369118064163	0.327742340692964	0.00399239415814807	0.00924751519864706	0.00387502249600617	0	0.585578456375116	0.841852642079211
BCRF4_10_15790_768_IBC_Str	0.334407769804849	0.139225414226576	0.0519552859358043	0.426108877272216	0.0431342897337946	0.0051683630267607	0	0	0	0.888064542837259	0.484511693743601
BCRF4_10_15792_768_NL_Str	0.100287048471607	0.00954129693503781	0.00438758293713471	0.508810133356135	0.32089011643255	0.00750082783826576	0.0485829940292697	0	0	0.334623819960412	1.08626101649308
BCRF4_10_15796_768_EN_2_Str	0.0491685581653454	0	0	0.596036084736094	0.329845626655374	0.00334441662855935	0.0176750437549789	0.00393027005964824	0	0.657864764399982	0.829855022898123
BCRF4_10_15798_768_EN_3_Str	0.122907179505319	0	0	0.599009212552856	0.187623566717254	0.0044824365842671	0.0859776046403041	0	0	0.792936192027133	0.642195743538876
BCRF4_10_15800_769_IBC_Str	0.266131024064526	0.105563047132393	0.0390537122940343	0.539287957865886	0.0431709052076355	0.00679335343552608	0	0	0	0.916387922677936	0.402561044296005
BCRF4_10_15802_769_DCIS_1_Str	0.153193541283351	0.173629361354054	0.0984476896861021	0.325995599219119	0.234025678110912	0.0147081303464612	0	0	0	0.399407078964703	0.935589617072382
BCRF4_10_15806_769_EN_1_Str	0.0951088451419447	0.00583165775023006	0.00537607140639548	0.701555756310792	0.149793990161421	0.00485754905806062	0.0349718308474708	0.00250429932368558	0	0.901668618370342	0.495726502007916
BCRF4_10_15810_769_NL_Str	0.163559168678557	0.0247576302197658	0.0302817370686472	0.406111499410336	0.260646955340681	0.00694578912176997	0.107697220160243	0	0	0.250754020246905	1.07545071376575
BCRF4_10_15812_769_EN_4_Str	0.120790112500773	0.00164781548069009	0.00111342004858272	0.555364809725915	0.263378544233046	0.00401131088934142	0.0508839151583637	0.00281007196328757	0	0.500871350189523	0.968924551556128
BCRF4_10_15818_769_AM_Str	0.045612658678282	0.00920751885918706	0.00422473892147221	0.266456304016785	0.368657301834302	0.00745838880391344	0.297071126518911	0.00131196236714729	0	0.338603989307188	0.967862244358915
BCRF4_10_15786_767_AM_1_Str	0.0584193328782293	0.0169443365850798	0.00606604689345064	0.549028926771004	0.298923204828516	0.00458066043372548	0.0642411812092935	0.00179631040070138	0	0.830302739693311	0.56718777782016
BCRF4_10_15794_768_EN_1_Str	0.16017170856101	0.052816495014942	0.0217567097130873	0.522068422522092	0.217832861599527	0.00656257843428664	0.0187912241550543	0	0	0.630700871699464	0.814381058680803
BCRF4_10_15804_769_DCIS_2_Str	0.24065024359451	0.201692555433139	0.102404210248665	0.293907761224694	0.146486331411773	0.0059176608819847	0.00818713510112705	0.0007541021041076	0	0.600731971645597	0.801428666429298
BCRF4_10_15808_769_EN_3_Str	0.143871558014767	0	0.0108507390008719	0.531823876089458	0.203001393022989	0.00396106087927695	0.106491372992637	0	0	0.487708559291881	0.96390011864898
BCRF4_10_15816_769_EN_6_Str	0.0926744879959897	0	0	0.475610704670379	0.292649465847414	0.00271219565640062	0.135025280192563	0.0013278656372526	0	0.668320071232907	0.760906724274425
BCRF4_10_15820_770_DCIS_Str	0.259037672515519	0.116256520304924	0.0675162939046292	0.352867292203503	0.164289732231665	0.00414151559582213	0.035890973243938	0	0	0.492587517897009	0.881613277956177
BCRF4_10_15822_770_IBC_Str	0.219278421325298	0.0351027034150396	0.00353269155728296	0.619395494525024	0.0903985445372268	0.00372970856808961	0.0285624360720392	0	0	0.804356948940122	0.631047252970323
BCRF4_10_15824_770_EN_1_Str	0.0943652027556799	0.00258229719843022	0.0139068034514036	0.54642092572459	0.288851125868844	0.00483938233295231	0.0458852490881529	0.00314901357994738	0	0.483598370421682	0.980395494280445
BCRF4_10_15826_770_NL_Str	0.104159501001277	0.019987538005856	0	0.487524773197168	0.305936631236243	0.00901395190130542	0.0733776046581508	0	0	0.123326148761192	1.22490106035162
BCRF4_10_15830_771_EN_4_Str	0.0586097313093667	0	0	0.73913369047165	0.191339218046926	0.00319086546624755	0.00537124764467942	0.00235524706113017	0	0.896100067735567	0.540680298782934
BCRF4_10_15836_771_DCIS_3_Str	0.238501727590861	0.106954883553809	0.0643095366913706	0.366297417041179	0.197306795467622	0.00487727975022984	0.0214110431053354	0.000341316799593285	0	0.880958267947518	0.525680300388387
BCRF4_10_15832_771_NL_Str	0.106063104342182	0.00653536459737115	0	0.473514523898223	0.345686075484864	0.00605813130319797	0.0621428003741612	0	0	0.469950036615589	0.953145761427605
BCRF4_10_15834_771_EN_2_Str	0.198752880969843	0.0292798638946612	0.00893876162715652	0.522887501543339	0.195793392562192	0.00370939268510254	0.0406382067177057	0	0	0.544890404235309	0.903421942810761
BCRF4_10_15840_771_DCIS_1_Str	0.172726027522667	0.0487363126701001	0.0160728168247674	0.592952692337718	0.165304006950953	0.00332348344243886	0.000884660251355866	0	0	0.948400554524285	0.320828455017548
BCRF4_10_15844_771_IBC_Str	0.321318772512563	0.0452597016490338	0.0155824400262627	0.538131689196497	0.0732461593972695	0.00464149262725486	0.00124148157187783	0.00057826301924095	0	0.895779908126075	0.445985649906625
BCRF4_10_15728_761_EN_2_Str	0.0602193719693919	0.00122615816641442	0	0.424170962786695	0.165486052509528	0.00449674021700787	0.342333572819223	0.00206714153174011	0	0.713903372450275	0.701408875139485
BCRF4_10_15744_763_NL_2_Str	0.229888987837459	0.0839467083567555	0.0471336591220768	0.308695940764674	0.268133454133183	0.0257482038554499	0.0364530459304018	0	0	0.277934942584243	1.00931495226548
BCRF4_10_15764_765_EN_2_Str	0.244113002009636	0.037801880721134	0.0143052287915432	0.424869321579152	0.268115466850303	0.0054330228896219	0.00405128631606232	0.0013107908425478	0	0.601986260163405	0.812859512518076
BCRF4_10_15814_769_EN_5_Str	0.0850179730272356	0	0	0.595821055448354	0.270948300845001	0.00331764104034131	0.0404101063776059	0.00448492326146197	0	0.571301330707531	0.92461968191522
BCRF4_10_15828_771_EN_3_Str	0.112161036866308	0.00333586455966458	0.000983849572960541	0.461439650151738	0.184453032758464	0.00455394706129193	0.232669450787789	0.000403168241784249	0	0.784768592700632	0.62023461362428
BCRF4_10_15838_771_EN_1_Str	0.0998195565756615	0.00390095649769095	0.00365531414575213	0.718668675780345	0.100101316893433	0.0029206315966131	0.0682069082680026	0.00272664024250192	0	0.978096010903475	0.282196395675696
BCRF4_10_15842_771_DCIS_2_Str	0.264015979558454	0.14683177266359	0.0327437622335408	0.42671234435903	0.124177750733637	0.00381247192145192	0.00170591853029482	0	0	0.688215047813391	0.727060817044561
BCRF4_10_15846_772_IBC_Str	0.110980399383534	0.0330216708734105	0.000832921529441152	0.673945855838577	0.152536072670121	0.00381347701559124	0.0248696026893256	0	0	0.604583377239463	0.936997018693544
BCRF4_10_15848_772_DCIS_1_Str	0.0814103338280264	0.0425495701728227	0.018851895958559	0.479556269462376	0.312502021403514	0.00487359528963756	0.060110584825855	0.000145729059209294	0	0.34527676057667	1.05512902895695
BCRF4_10_15850_772_DCIS_2_Str	0.11427778031099	0.043383316549636	0.0176069090652608	0.442288435824201	0.314444577187858	0.00415579178353257	0.0629036750672178	0.000939514211303307	0	0.384063700774391	1.00259809223512
BCRF4_10_15852_772_EN_1_Str	0.0656353710554628	0.0212886840874729	0.00743185594818174	0.539954149303831	0.32000250343435	0.00346916711045845	0.0400685828376692	0.00214968622257419	0	0.628171403519289	0.831031839312272
BCRF4_10_15854_772_EN_2_Str	0.0720867212303713	0.0345776491205932	0.0174298683447982	0.515629607581167	0.258023977563462	0.00465177952378437	0.0976003966358243	0	0	0.317744073792167	1.09931416994921
BCRF4_10_15856_772_EN_3_Str	0.0838410541227351	0.0107375629243524	0.0144526590333038	0.535052974075434	0.238286401493533	0.0359911649456101	0.0816381834050313	0	0	0.464710353889944	0.987410834069543
BCRF4_10_15858_772_EN_4_Str	0.0924946352986728	0	0.0208400001373299	0.444702973168599	0.255031063808214	0.00715840176412143	0.176902657349596	0.00287026847346676	0	0.813303463250678	0.583414262972888
BCRF4_10_15860_772_NL_Str	0.0483447341082858	0.00727676932270242	0.0166971924703724	0.592676175250643	0.274665938858373	0.00450844625191488	0.0542158338561523	0.00161490988155674	0	0.484303649279312	1.01137997230411
